type,lat,lon,highway_type,destination,destination_ref,ref,name
ramp,43.7800911,-79.5389642,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.7428721,-79.4234887,motorway_link,,401 West;401 Quest,,
ramp,43.821009,-79.4780297,motorway_link,,407 ETR West,,
ramp,43.8202278,-79.4779361,motorway_link,,407 ETR West,,
ramp,43.7132859,-79.5385424,motorway_link,,401 West,,
ramp,43.7118134,-79.5376996,motorway_link,,,,
ramp,43.7136113,-79.5375637,motorway_link,,401 West,,
ramp,43.7119969,-79.53892,motorway_link,,,,
ramp,43.706551,-79.5557783,motorway_link,Express,401,,
ramp,43.7065395,-79.5554067,motorway_link,,,,
ramp,43.7063746,-79.5559202,motorway_link,Express,401,,
ramp,43.7063682,-79.5558235,motorway_link,Weston Road;Black Creek Drive;Collectors,401,,
ramp,43.7065555,-79.5556486,motorway_link,Weston Road;Black Creek Drive;Collectors,401,,
ramp,43.7122018,-79.5074744,motorway_link,,400 North,,
ramp,43.7123141,-79.5072327,motorway_link,,400 North,,
ramp,43.7121141,-79.5060909,motorway_link,,400 North,,
ramp,43.7526828,-79.4071604,motorway_link,,401 East,,
ramp,43.7108645,-79.504014,motorway_link,,,,
ramp,43.7106869,-79.5033701,motorway_link,,,,
ramp,43.7404844,-79.8327581,motorway_link,,,,
ramp,43.767836,-79.6331173,motorway_link,Brampton;Vaughan,7,,
ramp,43.4099427,-79.7400832,motorway_link,,25,,
ramp,43.4137465,-79.7368289,motorway_link,Bronte Road,25,,
ramp,43.412237,-79.7439476,motorway_link,Hamilton,QEW;403,,
ramp,43.4104143,-79.7399586,motorway_link,Hamilton,403 West;QEW West,,
ramp,43.8379286,-79.4015142,motorway_link,,34,,
ramp,43.8378336,-79.4010056,motorway_link,,34,,
ramp,43.8372729,-79.4011829,motorway_link,,407 ETR East,,
ramp,43.8372378,-79.4007,motorway_link,,407 ETR East,,
ramp,43.8370384,-79.4228501,motorway_link,,1,,
ramp,43.8163494,-79.5449515,motorway_link,,,,
ramp,43.8269771,-79.5506703,motorway_link,Toronto,400 South,,
ramp,43.8465489,-79.5501257,motorway_link,Toronto,400 South,,
ramp,43.8597609,-79.551533,motorway_link,,49,,
ramp,43.8660499,-79.5490003,motorway_link,Barrie,400 North,,
ramp,43.86542,-79.5531241,motorway_link,,49,,
ramp,43.8612295,-79.5542881,motorway_link,,49,,
ramp,43.6200308,-79.7583733,motorway_link,,407 ETR East,,
ramp,43.6208135,-79.7584938,motorway_link,,1,,
ramp,43.6203325,-79.7591137,motorway_link,,1,,
ramp,43.5084716,-79.7479543,motorway_link,,407 ETR East,,
ramp,43.5089084,-79.7474922,motorway_link,,407 ETR East,,
ramp,43.5092095,-79.7478227,motorway_link,,407 ETR West,,
ramp,43.5085702,-79.7474885,motorway_link,,407 ETR West,,
ramp,43.5127744,-79.7433601,motorway_link,Oakville;Halton Hills,3,,
ramp,43.5283312,-79.7257809,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.5278637,-79.7249386,motorway_link,Highway 407 ETR,,,
ramp,43.7757907,-79.5364803,motorway_link,Highway 400 South;Toronto,400 South,,
ramp,43.4755455,-79.6696895,motorway_link,Hamilton,QEW,,
ramp,43.7661683,-79.3416517,motorway_link,Newmarket,404,,
ramp,43.7855572,-79.5232044,motorway_link,,407 ETR East,,
ramp,43.7828374,-79.521695,motorway_link,,407 ETR East,,
ramp,43.83558,-79.4052526,motorway_link,,407 ETR East,,
ramp,43.6142504,-79.5442026,motorway_link,,,,
ramp,43.5547579,-79.6984206,motorway_link,Hamilton,403 West;403 Ouest,,
ramp,43.6033133,-79.7515878,motorway_link,,1,,
ramp,43.4462453,-79.7913218,motorway_link,,407 ETR West,,
ramp,43.7555309,-79.3346901,motorway_link,,,,
ramp,43.757509,-79.337007,motorway_link,,,,
ramp,43.7225004,-79.3320126,motorway_link,,,,
ramp,43.723672,-79.3285689,motorway_link,,,,
ramp,43.795164,-79.3441993,motorway_link,Toronto,404 South,,
ramp,43.5430334,-79.8602762,motorway_link,,401 East,,
ramp,43.5438389,-79.7092637,motorway_link,Hamilton,403,,
ramp,43.6747933,-79.6966347,motorway_link,,410 South,,
ramp,43.6757316,-79.7041829,motorway_link,,410 North,,
ramp,43.7521888,-79.4093586,motorway_link,,,,
ramp,43.7307083,-79.4417411,motorway_link,,,,
ramp,43.7273171,-79.456407,motorway_link,,,,
ramp,43.7305254,-79.4494183,motorway_link,,,,
ramp,43.7269881,-79.4471402,motorway_link,,401 East,,
ramp,43.7310516,-79.450866,motorway_link,,401 West,,
ramp,43.6974584,-79.6045625,motorway_link,,,,
ramp,43.6855045,-79.6024847,motorway_link,,427 South;401 West,,
ramp,43.6857934,-79.6027296,motorway_link,Terminal 1;Terminal 3,,,
ramp,43.7868751,-79.5237307,motorway_link,,407 ETR West,,
ramp,43.7586985,-79.6151139,motorway_link,,427,,
ramp,43.7845258,-79.5226016,motorway_link,Jane Street,55,,
ramp,43.5832925,-79.6622958,motorway_link,,,,
ramp,43.7554634,-79.4071099,motorway_link,,,,
ramp,43.7556231,-79.4062365,motorway_link,,,,
ramp,43.7549452,-79.4087965,motorway_link,,,,
ramp,43.7533635,-79.4062454,motorway_link,,401 East,,
ramp,43.7240097,-79.4791223,motorway_link,,,,
ramp,43.7214529,-79.4838911,motorway_link,,,,
ramp,43.7289269,-79.4465198,motorway_link,,401 East,,
ramp,43.7299129,-79.4444996,motorway_link,,401 East,,
ramp,43.7328081,-79.4503643,motorway_link,,401 West,,
ramp,43.4449022,-79.6976725,motorway_link,Toronto,QEW;403,,
ramp,43.6165533,-79.6298936,motorway_link,Hamilton,17;403 West,,
ramp,43.6118009,-79.6339567,motorway_link,Hamilton,403 West,,
ramp,43.6168567,-79.6303527,motorway_link,Hamilton,17;403 West,,
ramp,43.6130966,-79.5508682,motorway_link,,,,
ramp,43.7756501,-79.5326741,motorway_link,Steeles Avenue West,,,
ramp,43.782417,-79.5436873,motorway_link,Highway 407 ETR West,407 ETR West,,
ramp,43.7309986,-79.4460239,motorway_link,,,,
ramp,43.4930609,-79.6720199,motorway_link,,13,,
ramp,43.4933915,-79.6743442,motorway_link,Hamilton,QEW;403,,
ramp,43.4930291,-79.6742733,motorway_link,Hamilton,QEW;403,,
ramp,43.4932952,-79.6717414,motorway_link,,13,,
ramp,43.7353556,-79.4366574,motorway_link,,,,
ramp,43.711682,-79.5371733,motorway_link,,,,
ramp,43.6250958,-79.4897543,motorway_link,Mystic Pointe Neighbourhood,,,
ramp,43.4337047,-80.2477305,motorway_link,,,,
ramp,43.435718,-80.2407767,motorway_link,ONroute Cambridge,,,
ramp,43.76212,-79.3900659,motorway_link,,,,
ramp,43.6347694,-79.4721452,motorway_link,,,,
ramp,43.6346707,-79.4715426,motorway_link,,,,
ramp,43.8375122,-79.3829105,motorway_link,,407 ETR West,,
ramp,43.8377312,-79.3783377,motorway_link,,,,
ramp,43.8379863,-79.3807164,motorway_link,,407 ETR West,,
ramp,43.7562421,-79.6206371,motorway_link,,27,,
ramp,43.7232764,-79.3321453,motorway_link,,,,
ramp,43.7232764,-79.3321453,motorway_link,,,,
ramp,43.6315094,-79.4293055,motorway_link,,,,
ramp,43.6191959,-79.5249952,motorway_link,,,,
ramp,43.8322839,-79.4326562,motorway_link,,1,,
ramp,43.8437332,-79.3324885,motorway_link,,65,,
ramp,43.420197,-80.2829514,motorway_link,Toronto,401 East,,
ramp,43.4215441,-80.283285,motorway_link,London,401 West,,
ramp,43.7789068,-79.3411888,motorway_link,Sheppard Avenue;Fairview Mall,,,
ramp,43.7761378,-79.3411478,motorway_link,Don Valley Parkway South,,,
ramp,43.4461545,-79.6998214,motorway_link,Toronto,QEW;403,,
ramp,43.9062607,-79.3856853,motorway_link,,49,,
ramp,43.8845846,-79.381534,motorway_link,Richmond Hill;Markham,25,,
ramp,43.7691897,-79.3180382,motorway_link,,,,
ramp,43.7674888,-79.3217392,motorway_link,,,,
ramp,43.7687836,-79.3170522,motorway_link,,,,
ramp,43.7669043,-79.3206935,motorway_link,,,,
ramp,43.611632,-79.5493776,motorway_link,,,,
ramp,43.6287072,-79.4793145,motorway_link,,,,
ramp,43.7230565,-79.3283633,motorway_link,,,,
ramp,43.7276139,-79.3308859,motorway_link,,,,
ramp,43.7714029,-79.3391912,motorway_link,,401 East;401 Est,,
ramp,43.7706907,-79.3377363,motorway_link,Newmarket,404,,
ramp,43.7764597,-79.3376979,motorway_link,Yorkland Road,,,
ramp,43.7768764,-79.3393574,motorway_link,,,,
ramp,43.7773697,-79.3385355,motorway_link,,,,
ramp,43.7163245,-79.4450918,motorway_link,,,,
ramp,43.7251875,-79.4470756,motorway_link,,Yorkdale Road,,
ramp,43.7276653,-79.4490768,motorway_link,Yorkdale Road South,,,
ramp,43.7148882,-79.4432941,motorway_link,,,,
ramp,43.7276653,-79.4490768,motorway_link,Shopping Centre,,,
ramp,43.7165979,-79.4435347,motorway_link,,Allen Road North,,
ramp,43.7289838,-79.4491297,motorway_link,,,,
ramp,43.7303018,-79.4427719,motorway_link,,401 East,,
ramp,43.7359125,-79.4345649,motorway_link,,,,
ramp,43.7116683,-79.5084428,motorway_link,Jane Street,,,
ramp,43.721335,-79.4829727,motorway_link,,,,
ramp,43.7146013,-79.5340589,motorway_link,Weston Road,,,
ramp,43.7099299,-79.5540339,motorway_link,Islington Avenue,,,
ramp,43.714794,-79.5283086,motorway_link,Barrie;Black Creek Drive,400 North,,
ramp,43.7106061,-79.55014,motorway_link,,409;427 North,,
ramp,43.7111231,-79.5539404,motorway_link,Islington Avenue North,,,
ramp,43.7104495,-79.550904,motorway_link,Islington Avenue,,,
ramp,43.7091123,-79.5508167,motorway_link,,,,
ramp,43.7095123,-79.5498052,motorway_link,,401 East,,
ramp,43.7061881,-79.5560452,motorway_link,Weston Road;Black Creek Drive;Collectors,401,,
ramp,43.7052544,-79.5623286,motorway_link,,409;427 North,,
ramp,43.7053976,-79.5617285,motorway_link,,409;427 North,,
ramp,43.618774,-79.634237,motorway_link,Hamilton,17;403 West,,
ramp,43.6209397,-79.6366301,motorway_link,Hamilton,17;403 West,,
ramp,43.6189889,-79.6323496,motorway_link,Toronto;Brampton,401;410,,
ramp,43.6237882,-79.6384097,motorway_link,Toronto;Brampton,401;410,,
ramp,43.6341078,-79.6539536,motorway_link,,,,
ramp,43.6224869,-79.6341663,motorway_link,,,,
ramp,43.6219799,-79.6338146,motorway_link,,,,
ramp,43.6207307,-79.6384915,motorway_link,,,,
ramp,43.620454,-79.6381556,motorway_link,,,,
ramp,43.6224869,-79.6341663,motorway_link,,,,
ramp,43.6222676,-79.6391728,motorway_link,,,,
ramp,43.6025756,-79.6442779,motorway_link,,,,
ramp,43.5987587,-79.6449998,motorway_link,,,,
ramp,43.584552,-79.6594323,motorway_link,,,,
ramp,43.5839007,-79.661404,motorway_link,,,,
ramp,43.5880019,-79.658864,motorway_link,,,,
ramp,43.5808975,-79.6650647,motorway_link,,,,
ramp,43.5558512,-79.6933673,motorway_link,Toronto,403 East,,
ramp,43.5541079,-79.6947961,motorway_link,Toronto,403 East,,
ramp,43.5521838,-79.6969252,motorway_link,,1,,
ramp,43.5558351,-79.6955449,motorway_link,,1,,
ramp,43.54531,-79.7091315,motorway_link,,,,
ramp,43.5412161,-79.7124815,motorway_link,,,,
ramp,43.539999,-79.7139923,motorway_link,,,,
ramp,43.5277191,-79.7252192,motorway_link,Highway 403 Hamilton,,,
ramp,43.5412009,-79.7093098,motorway_link,,,,
ramp,43.5016534,-79.6776603,motorway_link,,38,,
ramp,43.5116367,-79.6903187,motorway_link,,5,,
ramp,43.5125182,-79.6960151,motorway_link,,5,,
ramp,43.8363623,-79.4252146,motorway_link,,1,,
ramp,43.7501956,-79.6317643,motorway_link,Highway 427 South,427 South,,
ramp,43.733073,-79.625734,motorway_link,,2,,
ramp,43.7354705,-79.6288235,motorway_link,,2,,
ramp,43.7141357,-79.617493,motorway_link,,5,,
ramp,43.7178587,-79.6181982,motorway_link,,5,,
ramp,43.719538,-79.6220665,motorway_link,,5,,
ramp,43.7082113,-79.614465,motorway_link,Pearson Airport,409,,
ramp,43.6973891,-79.6035518,motorway_link,,,,
ramp,43.671799,-79.703792,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7486283,-79.6425419,motorway_link,Pearson Airport,Highway 427,,
ramp,43.7198403,-79.5214875,motorway_link,Highway 401 East,401 East,,
ramp,43.5504698,-79.6164916,motorway_link,Mississauga Road,,,
ramp,43.5506217,-79.6139359,motorway_link,Toronto,QEW,,
ramp,43.5508153,-79.6176293,motorway_link,,,,
ramp,43.8346685,-79.3670051,motorway_link,,,,
ramp,43.8390008,-79.3609526,motorway_link,407 ETR,407 East,,
ramp,43.7419816,-79.4226314,motorway_link,,401 East;401 Est,,
ramp,43.7413348,-79.4221696,motorway_link,,401 East;401 Est,,
ramp,43.7410447,-79.4242562,motorway_link,,,,
ramp,43.7416831,-79.4220871,motorway_link,,401 East,,
ramp,43.7425496,-79.4218084,motorway_link,,401 East,,
ramp,43.6318475,-79.6810332,motorway_link,,,,
ramp,43.6325066,-79.6796858,motorway_link,,,,
ramp,43.4898877,-79.9884874,motorway_link,Toronto,401,,
ramp,43.4126819,-80.3291143,motorway_link,Brantford,24;24 South,,
ramp,43.4032092,-80.3797582,motorway_link,King Street East;Kitchener,8,,
ramp,43.6658273,-79.5980062,motorway_link,,,,
ramp,43.6672367,-79.5940344,motorway_link,,427 South,,
ramp,43.6279923,-79.5548059,motorway_link,Dundas Street West;Dundas Street Ouest,,,
ramp,43.6279923,-79.5548059,motorway_link,Dundas Street East;Dundas Street Est,,,
ramp,43.6428694,-79.378035,motorway_link,,,,
ramp,43.7367686,-79.3319634,motorway_link,,,,
ramp,43.7406403,-79.3320843,motorway_link,,,,
ramp,43.6417997,-79.6551734,motorway_link,Hamilton,,,
ramp,43.6416034,-79.6553124,motorway_link,Hamilton,,,
ramp,43.7961518,-79.3453615,motorway_link,,,,
ramp,43.837553,-79.3745063,motorway_link,Newmarket,404 North,,
ramp,43.8110608,-79.3472154,motorway_link,,8,,
ramp,43.8411836,-79.3619041,motorway_link,Toronto,404 South,,
ramp,43.6190525,-79.7085,motorway_link,,,,
ramp,43.8127035,-79.3484417,motorway_link,,404 South,,
ramp,43.8106475,-79.3470332,motorway_link,Woodbine Avenue;Steeles Avenue,8,,
ramp,43.9006042,-79.3871168,motorway_link,Toronto,404 South,,
ramp,43.6340456,-79.6746959,motorway_link,,,,
ramp,43.6335226,-79.6769113,motorway_link,,,,
ramp,43.6350255,-79.6718763,motorway_link,,,,
ramp,43.7723514,-79.5725546,motorway_link,,57,,
ramp,43.7860089,-79.5225598,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7834277,-79.5310601,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7868925,-79.5183209,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7839996,-79.5291933,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7860408,-79.5264316,motorway_link,Highway 400;Toronto;Barrie,400,,
ramp,43.787876,-79.5174568,motorway_link,,55,,
ramp,43.7842461,-79.528419,motorway_link,Highway 407 ETR East,407 ETR East,,
ramp,43.7796089,-79.5468833,motorway_link,,56,,
ramp,43.7785751,-79.5351804,motorway_link,,407 ETR West,,
ramp,43.7856945,-79.5300743,motorway_link,Toronto,400 South,,
ramp,43.7882647,-79.5376986,motorway_link,Highway 400 North;Barrie,400 North,,
ramp,43.7916354,-79.5386863,motorway_link,Langstaff Road,,,
ramp,43.7910237,-79.5387595,motorway_link,Highway 400 North;Barrie,400 North,,
ramp,43.7958145,-79.5399155,motorway_link,Langstaff Road;Highway 400,400,,
ramp,43.8818293,-79.3781672,motorway_link,Richmond Hill;Markham,,,
ramp,43.8831449,-79.3804354,motorway_link,Toronto,404 South;404 Sud,,
ramp,43.8833374,-79.3791948,motorway_link,Newmarket,404 North;404 Nord,,
ramp,43.7719041,-79.3390139,motorway_link,,401 West,,
ramp,43.8649583,-79.3756415,motorway_link,Toronto,404 South,,
ramp,43.8656677,-79.3777307,motorway_link,Markham;Richmond Hill,73,,
ramp,43.8655636,-79.3751104,motorway_link,Richmond Hill;Markham,,,
ramp,43.7692507,-79.338691,motorway_link,,401 West,,
ramp,43.7682734,-79.3393692,motorway_link,,401 West,,
ramp,43.8397511,-79.3590947,motorway_link,407 ETR,407 East,,
ramp,43.8434353,-79.3564185,motorway_link,,407 ETR West,,
ramp,43.8404197,-79.3613492,motorway_link,,407 ETR West,,
ramp,43.8395626,-79.3577577,motorway_link,,8,,
ramp,43.8438463,-79.3712688,motorway_link,,,,
ramp,43.8493229,-79.3724043,motorway_link,Markham;Richmond Hill,7,,
ramp,43.8434582,-79.3709822,motorway_link,Toronto,404 South,,
ramp,43.8143129,-79.3562176,motorway_link,,,,
ramp,43.6563975,-79.6196209,motorway_link,,,,
ramp,43.7695014,-79.3375237,motorway_link,Downtown,DVP South,,
ramp,43.8102094,-79.3482355,motorway_link,,404 South,,
ramp,43.7695059,-79.339568,motorway_link,,401 West;401 Ouest,,
ramp,43.7689419,-79.3343753,motorway_link,Newmarket,404 North;404 Nord,,
ramp,43.7665809,-79.3421684,motorway_link,Newmarket,404,,
ramp,43.7669081,-79.3430304,motorway_link,Newmarket,404,,
ramp,43.6678578,-79.5900415,motorway_link,,427 South,,
ramp,43.7950412,-79.3431769,motorway_link,,404 North,,
ramp,43.7935452,-79.3422017,motorway_link,,,,
ramp,43.718462,-79.6206734,motorway_link,,427 South,,
ramp,43.7075145,-79.614125,motorway_link,,,,
ramp,43.6137217,-79.6308365,motorway_link,,17,,
ramp,43.6141268,-79.6302455,motorway_link,,17,,
ramp,43.6110419,-79.63298,motorway_link,,17,,
ramp,43.6139745,-79.5450622,motorway_link,,,,
ramp,43.6141272,-79.5445125,motorway_link,,,,
ramp,43.6140537,-79.5450959,motorway_link,Toronto,,,
ramp,43.6141892,-79.5445534,motorway_link,Toronto,,,
ramp,43.7185473,-79.5206415,motorway_link,Highway 401 West,401 West,,
ramp,43.7175743,-79.5162277,motorway_link,Barrie,400 North,,
ramp,43.7534455,-79.5287087,motorway_link,,,,
ramp,43.7185813,-79.5205594,motorway_link,Highway 401 East,401 East,,
ramp,43.7745723,-79.5322754,motorway_link,Steeles Avenue West,,,
ramp,43.7873575,-79.5395413,motorway_link,,407 ETR West,,
ramp,43.789778,-79.5364989,motorway_link,,7,,
ramp,43.7873158,-79.5375948,motorway_link,,7,,
ramp,43.7740326,-79.535135,motorway_link,Steeles Avenue West,,,
ramp,43.7889086,-79.5370887,motorway_link,,7,,
ramp,43.7914831,-79.5382463,motorway_link,Barrie,400 North,,
ramp,43.7841319,-79.5374016,motorway_link,,7,,
ramp,43.7873423,-79.5397239,motorway_link,Highway 400 South,400 South,,
ramp,43.7875211,-79.5373458,motorway_link,Highway 400 North;Barrie,400 North,,
ramp,43.7873985,-79.5374044,motorway_link,Highway 400 North;Barrie,400 North,,
ramp,43.7872689,-79.5397878,motorway_link,Toronto,400 South,,
ramp,43.7867159,-79.5393037,motorway_link,Toronto,400 South,,
ramp,43.7961799,-79.5410591,motorway_link,,7,,
ramp,43.8128671,-79.5447068,motorway_link,Highway 7,7,,
ramp,43.5216231,-79.7320476,motorway_link,,403,,
ramp,43.8185177,-79.5448372,motorway_link,,,,
ramp,43.792956,-79.5413551,motorway_link,,7,,
ramp,43.8268773,-79.5440994,motorway_link,Rutherford Road,73,,
ramp,43.8281706,-79.5470076,motorway_link,Toronto,400 South,,
ramp,43.8612295,-79.5542881,motorway_link,,,,
ramp,43.8470542,-79.5483367,motorway_link,Toronto,400 South,,
ramp,43.8460516,-79.547682,motorway_link,Barrie,400 North,,
ramp,43.8469631,-79.5493109,motorway_link,Toronto,400 South,,
ramp,43.8470214,-79.5511712,motorway_link,,25,,
ramp,43.8381403,-79.409456,motorway_link,,34,,
ramp,43.8382726,-79.402945,motorway_link,,34,,
ramp,43.8425231,-79.3538232,motorway_link,,8,,
ramp,43.8464608,-79.3284809,motorway_link,,65,,
ramp,43.8476808,-79.3316423,motorway_link,,407 ETR West,,
ramp,43.8468876,-79.3230009,motorway_link,,65,,
ramp,43.8436291,-79.3373563,motorway_link,,65,,
ramp,43.8157524,-79.4765464,motorway_link,,407 ETR East,,
ramp,43.8419887,-79.3301309,motorway_link,,407 ETR East,,
ramp,43.7929458,-79.3425611,motorway_link,,,,
ramp,43.8676,-79.3743907,motorway_link,Newmarket;Keswick,404 North,,
ramp,43.7809036,-79.3409698,motorway_link,,,,
ramp,43.6720577,-79.5784253,motorway_link,,,,
ramp,43.6731727,-79.573376,motorway_link,,,,
ramp,43.6700583,-79.5838796,motorway_link,,427 South,,
ramp,43.6735414,-79.5723847,motorway_link,,401 West,,
ramp,43.6735624,-79.5709277,motorway_link,,,,
ramp,43.6672453,-79.5924299,motorway_link,,,,
ramp,43.6728889,-79.5910205,motorway_link,,,,
ramp,43.6858564,-79.599296,motorway_link,,,,
ramp,43.8339007,-79.428956,motorway_link,Highway 407 ETR Eastbound,407 ETR East,,
ramp,43.8346822,-79.428367,motorway_link,Highway 407 ETR Westbound,407 ETR West,,
ramp,43.8293914,-79.4463894,motorway_link,,38,,
ramp,43.8258674,-79.4609151,motorway_link,,38,,
ramp,43.7677072,-79.34288,motorway_link,,,,
ramp,43.7295926,-79.4485069,motorway_link,,,,
ramp,43.7316863,-79.4442024,motorway_link,Allen Road South;Yorkdale Road,,,
ramp,43.7271258,-79.4488382,motorway_link,,,,
ramp,43.8417444,-79.3697689,motorway_link,Toronto,404 South,,
ramp,43.8363726,-79.3852762,motorway_link,,12,,
ramp,43.4482448,-79.698774,motorway_link,,,,
ramp,43.4447331,-79.7015908,motorway_link,,,,
ramp,43.7861049,-79.5376408,motorway_link,Highway 7;Langstaff Road,7,,
ramp,43.7813252,-79.5473595,motorway_link,Highway 407 ETR West,407 ETR West,,
ramp,43.6649451,-79.6934094,motorway_link,,410 North,,
ramp,43.6634053,-79.6934993,motorway_link,Highway 410 South,410 South,,
ramp,43.6614682,-79.6875827,motorway_link,,5,,
ramp,43.6905599,-79.6902796,motorway_link,,4,,
ramp,43.684035,-79.6919507,motorway_link,,4,,
ramp,43.4432328,-79.7895916,motorway_link,Oakville;Milton,25,,
ramp,43.4476473,-79.7896561,motorway_link,Oakville;Milton,25,,
ramp,43.5202137,-79.7340186,motorway_link,Toronto,403;QEW West,,
ramp,43.5105988,-79.7479101,motorway_link,Oakville;Halton Hills,3,,
ramp,43.5521194,-79.7606591,motorway_link,,3,,
ramp,43.5523551,-79.765015,motorway_link,,3,,
ramp,43.5723312,-79.7922649,motorway_link,,7,,
ramp,43.5710043,-79.7877726,motorway_link,,7,,
ramp,43.5114473,-79.6637636,motorway_link,,19,,
ramp,43.5079176,-79.6640244,motorway_link,,19,,
ramp,43.5225629,-79.6481281,motorway_link,,1,,
ramp,43.5267604,-79.6466564,motorway_link,,1,,
ramp,43.5850553,-79.5829211,motorway_link,,17,,
ramp,43.6169821,-79.5529759,motorway_link,,,,
ramp,43.4150322,-80.3252934,motorway_link,South Brantford,24,,
ramp,43.4157397,-80.3263807,motorway_link,Brantford,24,,
ramp,43.4133543,-80.3313916,motorway_link,Brantford,24;24 South,,
ramp,43.4126819,-80.3291143,motorway_link,,24;24 North,,
ramp,43.836514,-79.4273695,motorway_link,,1,,
ramp,43.837433,-79.4216479,motorway_link,,1,,
ramp,43.8365276,-79.4283992,motorway_link,,1,,
ramp,43.6856245,-79.6113977,trunk_link,,401;409;427,,
ramp,43.6852194,-79.6096269,trunk_link,Terminal 1,401;409;427,,
ramp,43.685008,-79.6114443,trunk_link,Terminal 1;Terminal 3,401;409;427,,
ramp,43.6890952,-79.6121892,trunk_link,Terminal 1;Terminal 3,409;401;427,,
ramp,43.6884843,-79.613922,motorway_link,,7,,
ramp,43.688221,-79.614345,motorway_link,Terminal 3;Aérogare 3,7,,
ramp,43.688392,-79.6120348,motorway_link,Highway 409,409 East,,
ramp,43.6889988,-79.6119656,motorway_link,,409,,
ramp,43.6880925,-79.6126419,trunk_link,Terminal 1;Terminal 3,409 East;401 East;427 North,,
ramp,43.694808,-79.606278,motorway_link,,427 South; 401 West,,
ramp,43.6934239,-79.6053547,motorway_link,,427 South; 401 West,,
ramp,43.6951627,-79.611089,motorway_link,,,,
ramp,43.6944714,-79.6116747,motorway_link,,,,
ramp,43.6977575,-79.5751537,motorway_link,,,,
ramp,43.6881429,-79.6016121,motorway_link,Fasken Drive,,,
ramp,43.6250958,-79.4897543,motorway_link,,,,
ramp,43.6245795,-79.4921673,motorway_link,,,,
ramp,43.5281974,-79.7249426,motorway_link,Toronto,403,,
ramp,43.5312075,-79.7305984,motorway_link,,,,
ramp,43.5664369,-79.6006652,motorway_link,,,,
ramp,43.5677866,-79.6000416,motorway_link,Toronto,QEW,,
ramp,43.569879,-79.5986586,motorway_link,,,,
ramp,43.4496664,-79.6972764,motorway_link,,,,
ramp,43.4504213,-79.6963693,motorway_link,,,,
ramp,43.4514392,-79.6950876,motorway_link,,,,
ramp,43.4496664,-79.6972764,motorway_link,,,,
ramp,43.3955676,-79.7534945,motorway_link,Toronto,QEW;403,,
ramp,43.8609367,-79.5552598,motorway_link,Toronto,400 South,,
ramp,43.8617559,-79.5530718,motorway_link,,49,,
ramp,43.8959001,-79.5592595,motorway_link,Highway 400 North,,,
ramp,43.8899534,-79.5587457,motorway_link,ONRoute Service Centre,,,
ramp,43.8384366,-79.3755243,motorway_link,,407 ETR West,,
ramp,43.5276315,-79.9025902,motorway_link,,401,,
ramp,43.6841268,-79.6104038,trunk_link,Terminal 1;Terminal 3,401;409;427,,
ramp,43.6858272,-79.6039134,trunk_link,Terminal 1;Terminal 3,401;409;427,,
ramp,43.6861135,-79.6138268,trunk_link,Arrivals;Arrivées,,,
ramp,43.6278682,-79.6881539,motorway_link,,,,
ramp,43.6354379,-79.6690134,motorway_link,,,,
ramp,43.5538977,-79.7612208,motorway_link,,,,
ramp,43.553619,-79.7616372,motorway_link,,,,
ramp,43.6470094,-79.3650685,motorway_link,,,,
ramp,43.6458392,-79.3688035,motorway_link,,,,
ramp,43.8364538,-79.4290174,motorway_link,,1,,
ramp,43.6017322,-79.7872667,motorway_link,,19,,
ramp,43.5989049,-79.7884048,motorway_link,,19,,
ramp,43.4490956,-79.6993825,motorway_link,,,,
ramp,43.8138562,-79.3486949,motorway_link,,404 South;404 Sud,,
ramp,43.7885009,-79.5139639,motorway_link,Jane Street,55,,
ramp,43.7951283,-79.4902572,motorway_link,Keele Street,6,,
ramp,43.7941367,-79.4930682,motorway_link,Keele Street,6,,
ramp,43.7910575,-79.5017172,motorway_link,Keele Street,6,,
ramp,43.4087371,-79.7388794,motorway_link,Toronto,QEW;403,,
ramp,43.4103091,-79.7396028,motorway_link,,25,,
ramp,43.4242509,-79.7255883,motorway_link,Hamilton,QEW;403,,
ramp,43.4235079,-79.7250412,motorway_link,Toronto,QEW;403,,
ramp,43.813689,-79.4789989,motorway_link,,53,,
ramp,43.8209888,-79.4743467,motorway_link,,53,,
ramp,43.4623356,-79.6845706,motorway_link,Hamilton,QEW;403,,
ramp,43.4609365,-79.6835101,motorway_link,Toronto,QEW;403,,
ramp,43.7841413,-79.5282923,motorway_link,,55,,
ramp,43.58352,-79.5830179,motorway_link,Hamilton,QEW,,
ramp,43.5831265,-79.5828822,motorway_link,Toronto,QEW,,
ramp,43.5836188,-79.5833273,motorway_link,Toronto,QEW,,
ramp,43.5838908,-79.5833979,motorway_link,Hamilton,QEW,,
ramp,43.7649603,-79.338781,motorway_link,,,,
ramp,43.7584741,-79.3338138,motorway_link,,,,
ramp,43.7579808,-79.3357683,motorway_link,,,,
